id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,packet span,106,29,5,49,405,ship,baseline,monotonic-signal
g002,retry pressure,31,58,7,86,267,ship,edge,drag-penalty
g003,route drift,41,75,10,58,291,ship,recovery,confidence-floor
g004,socket risk,49,51,13,57,254,ship,negative,lane-boundary
g005,packet span,57,77,37,61,238,ship,baseline,monotonic-signal
g006,retry pressure,64,22,29,67,187,ship,edge,drag-penalty
g007,route drift,115,67,27,75,446,ship,recovery,confidence-floor
g008,socket risk,100,57,6,40,430,ship,negative,lane-boundary
g009,packet span,52,20,39,27,67,hold,baseline,monotonic-signal
g010,retry pressure,76,39,36,68,230,ship,edge,drag-penalty
g011,route drift,47,51,36,50,149,watch,recovery,confidence-floor
g012,socket risk,36,59,38,46,120,watch,negative,lane-boundary
g013,packet span,34,31,4,91,239,ship,baseline,monotonic-signal
g014,retry pressure,37,54,25,32,151,watch,edge,drag-penalty
g015,route drift,42,33,37,50,94,hold,recovery,confidence-floor
g016,socket risk,92,60,23,21,325,ship,negative,lane-boundary
g017,packet span,76,76,39,54,278,ship,baseline,monotonic-signal
g018,retry pressure,116,52,6,32,460,ship,edge,drag-penalty
g019,route drift,51,77,33,68,243,ship,recovery,confidence-floor
g020,socket risk,110,57,6,48,468,ship,negative,lane-boundary
g021,packet span,55,15,36,85,136,watch,baseline,monotonic-signal
g022,retry pressure,31,31,32,57,84,hold,edge,drag-penalty
g023,route drift,67,77,31,56,287,ship,recovery,confidence-floor
g024,socket risk,44,32,32,60,128,watch,negative,lane-boundary
g025,packet span,80,50,34,66,270,ship,baseline,monotonic-signal
g026,retry pressure,58,59,37,74,218,ship,edge,drag-penalty
g027,route drift,50,31,40,39,91,hold,recovery,confidence-floor
g028,socket risk,50,19,22,26,126,watch,negative,lane-boundary
g029,packet span,53,51,14,67,272,ship,baseline,monotonic-signal
g030,retry pressure,102,34,12,49,375,ship,edge,drag-penalty
g031,route drift,86,63,33,45,297,ship,recovery,confidence-floor
g032,socket risk,59,10,24,90,191,ship,negative,lane-boundary
g033,packet span,72,56,21,31,275,ship,baseline,monotonic-signal
g034,retry pressure,82,12,21,49,235,ship,edge,drag-penalty
g035,route drift,90,27,23,20,252,ship,recovery,confidence-floor
g036,socket risk,98,72,31,53,367,ship,negative,lane-boundary
g037,packet span,105,62,10,31,430,ship,baseline,monotonic-signal
g038,retry pressure,68,25,22,67,233,ship,edge,drag-penalty
g039,route drift,53,44,8,47,262,ship,recovery,confidence-floor
g040,socket risk,93,56,24,84,379,ship,negative,lane-boundary
g041,packet span,117,64,33,56,403,ship,baseline,monotonic-signal
g042,retry pressure,88,36,18,55,319,ship,edge,drag-penalty
g043,route drift,77,59,33,59,276,ship,recovery,confidence-floor
g044,socket risk,75,38,21,65,282,ship,negative,lane-boundary
g045,packet span,78,65,17,73,369,ship,baseline,monotonic-signal
g046,retry pressure,83,11,16,38,245,ship,edge,drag-penalty
g047,route drift,45,57,17,25,206,ship,recovery,confidence-floor
g048,socket risk,117,12,19,66,365,ship,negative,lane-boundary
g049,packet span,69,62,22,48,291,ship,baseline,monotonic-signal
g050,retry pressure,92,20,25,44,260,ship,edge,drag-penalty
g051,route drift,63,36,7,89,322,ship,recovery,confidence-floor
g052,socket risk,96,12,41,30,178,ship,negative,lane-boundary
g053,packet span,72,37,39,48,182,ship,baseline,monotonic-signal
g054,retry pressure,108,55,18,105,467,ship,edge,drag-penalty
g055,route drift,85,64,9,52,399,ship,recovery,confidence-floor
g056,socket risk,33,36,6,30,177,ship,negative,lane-boundary
g057,packet span,99,24,6,66,387,ship,baseline,monotonic-signal
g058,retry pressure,91,56,8,46,399,ship,edge,drag-penalty
g059,route drift,91,39,16,83,370,ship,recovery,confidence-floor
g060,socket risk,94,68,37,55,325,ship,negative,lane-boundary
g061,packet span,55,15,7,54,221,ship,baseline,monotonic-signal
g062,retry pressure,39,61,35,58,157,watch,edge,drag-penalty
g063,route drift,100,17,9,64,362,ship,recovery,confidence-floor
g064,socket risk,113,32,18,72,403,ship,negative,lane-boundary
g065,packet span,35,77,45,37,116,watch,baseline,monotonic-signal
g066,retry pressure,43,67,18,24,215,ship,edge,drag-penalty
g067,route drift,51,30,6,65,254,ship,recovery,confidence-floor
g068,socket risk,58,49,44,47,143,watch,negative,lane-boundary
g069,packet span,109,61,43,43,320,ship,baseline,monotonic-signal
g070,retry pressure,94,69,44,88,332,ship,edge,drag-penalty
g071,route drift,46,41,4,29,233,ship,recovery,confidence-floor
g072,socket risk,70,64,7,47,357,ship,negative,lane-boundary
g073,packet span,41,43,10,104,273,ship,baseline,monotonic-signal
g074,retry pressure,30,70,34,51,145,watch,edge,drag-penalty
g075,route drift,116,16,26,29,305,ship,recovery,confidence-floor
g076,socket risk,31,62,24,65,186,ship,negative,lane-boundary
g077,packet span,36,17,45,45,7,hold,baseline,monotonic-signal
g078,retry pressure,86,67,36,82,330,ship,edge,drag-penalty
g079,route drift,70,25,33,54,182,ship,recovery,confidence-floor
g080,socket risk,110,41,33,53,333,ship,negative,lane-boundary
g081,packet span,45,17,35,57,86,hold,baseline,monotonic-signal
g082,retry pressure,104,42,43,63,287,ship,edge,drag-penalty
g083,route drift,49,60,22,71,250,ship,recovery,confidence-floor
g084,socket risk,113,69,34,36,377,ship,negative,lane-boundary
g085,packet span,61,41,20,23,208,ship,baseline,monotonic-signal
g086,retry pressure,38,29,36,64,92,hold,edge,drag-penalty
