id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,packet span,115,29,5,49,432,ship,baseline,monotonic-signal,raise-signal
m002,g002,retry pressure,31,47,7,86,245,ship,edge,drag-penalty,drop-slack
m003,g003,route drift,41,75,17,58,263,ship,recovery,confidence-floor,raise-drag
m004,g004,socket risk,49,51,13,44,241,ship,negative,lane-boundary,lower-confidence
m005,g005,packet span,66,77,37,61,265,ship,baseline,monotonic-signal,raise-signal
m006,g006,retry pressure,64,11,29,67,165,ship,edge,drag-penalty,drop-slack
m007,g007,route drift,115,67,34,75,418,ship,recovery,confidence-floor,raise-drag
m008,g008,socket risk,100,57,6,27,417,ship,negative,lane-boundary,lower-confidence
m009,g009,packet span,61,20,39,27,94,hold,baseline,monotonic-signal,raise-signal
m010,g010,retry pressure,76,28,36,68,208,ship,edge,drag-penalty,drop-slack
m011,g011,route drift,47,51,43,50,121,watch,recovery,confidence-floor,raise-drag
m012,g012,socket risk,36,59,38,33,107,hold,negative,lane-boundary,lower-confidence
m013,g013,packet span,43,31,4,91,266,ship,baseline,monotonic-signal,raise-signal
m014,g014,retry pressure,37,43,25,32,129,watch,edge,drag-penalty,drop-slack
m015,g015,route drift,42,33,44,50,66,hold,recovery,confidence-floor,raise-drag
m016,g016,socket risk,92,60,23,8,312,ship,negative,lane-boundary,lower-confidence
m017,g017,packet span,85,76,39,54,305,ship,baseline,monotonic-signal,raise-signal
m018,g018,retry pressure,116,41,6,32,438,ship,edge,drag-penalty,drop-slack
m019,g019,route drift,51,77,40,68,215,ship,recovery,confidence-floor,raise-drag
m020,g020,socket risk,110,57,6,35,455,ship,negative,lane-boundary,lower-confidence
m021,g021,packet span,64,15,36,85,163,ship,baseline,monotonic-signal,raise-signal
m022,g022,retry pressure,31,20,32,57,62,hold,edge,drag-penalty,drop-slack
m023,g023,route drift,67,77,38,56,259,ship,recovery,confidence-floor,raise-drag
m024,g024,socket risk,44,32,32,47,115,watch,negative,lane-boundary,lower-confidence
